symbol,timestamp,liq_long_count,liq_short_count,liq_long_usd_size,liq_short_usd_size,trade_long_count,trade_short_count,trade_long_usd_size,trade_short_usd_size,funding_rate
XLMUSDT,2024-12-10 11:10:46,0,1,0.0,3009.40943,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:10:46,0,1,0.0,2580.37986,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:10:46,0,0,0.0,0.0,0,2,0.0,51803.149999999994,0.0001
RENDERUSDT,2024-12-10 11:10:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:10:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 11:10:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:10:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,5,4,118144.7064292,69394.0812708,0.0001
ETHUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,3,4,149588.90555899998,57568.976195999996,0.0001
XRPUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,2,0.0,37495.8693,0.0001
SOLUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,1,1,20460.77145,11450.81336,0.0001
LINKUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,2,0.0,25093.074699999997,0.0001
ADAUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,1,0.0,10948.8449,0.0001
TRXUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BNBUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,1,1,16667.3088,12004.87076,5.372e-05
SUIUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,1,0.0,10598.95924,0.0001
SUSHIUSDT,2024-12-10 11:11:46,0,1,0.0,576.0450000000001,0,3,0.0,59045.33039999999,0.0001
UNIUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,1,0.0,11802.003999999999,0.0001
DOTUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,1,0,11043.088,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,1,0.0,18580.45428,0.0001
NEARUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,5,0.0,91691.8841,0.0001
SANDUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:11:46,0,1,0.0,1451.5644,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,1,0,11890.0,0.0,0.0001
FTMUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:11:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,11,48,201934.83297040002,1954986.7864693003,0.0001
ETHUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,4,10,123855.28812,205227.90908699998,0.0001
XRPUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,4,3,46008.0062,35887.417199999996,0.0001
SOLUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,11,6,209409.62811000002,104769.47494,0.0001
LINKUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,3,0.0,43035.30469999999,0.0001
ADAUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,6,4,130952.69957999999,47575.01327999999,0.0001
TRXUSDT,2024-12-10 11:12:46,0,1,0.0,51.449580000000005,1,2,14832.4694,42779.166450000004,0.0001
BNBUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,1,0.0,17096.1978,5.372e-05
SUIUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 11:12:46,0,1,0.0,141.4256,0,1,0.0,11494.1268,0.0001
SUSHIUSDT,2024-12-10 11:12:46,0,1,0.0,8.5144,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,1,0.0,26825.148999999998,4.766e-05
ALGOUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:12:46,0,1,0.0,178.2726,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,1,0,12391.6338,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,3,0.0,144539.38572,0.0001
NEARUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:12:46,0,1,0.0,108.69564,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,2,0.0,30371.7678,0.0001
FTMUSDT,2024-12-10 11:12:46,0,1,0.0,2435.939219,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:12:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,5,11,81933.87382529999,353739.9123085,0.0001
ETHUSDT,2024-12-10 11:13:46,0,1,0.0,2240.51757,5,5,140240.31469600002,82801.888717,0.0001
XRPUSDT,2024-12-10 11:13:46,0,5,0.0,4957.57271,3,10,37383.658,170911.5683,0.0001
SOLUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,7,2,157157.0392,25790.00718,0.0001
LINKUSDT,2024-12-10 11:13:46,0,2,0.0,2905.12534,1,2,10816.7488,39583.5791,0.0001
ADAUSDT,2024-12-10 11:13:46,0,2,0.0,598.7076099999999,2,2,29936.76541,27592.51956,0.0001
TRXUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,1,0,30160.334159999995,0.0,0.0001
BNBUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,2,3,28495.807769999996,95427.10894,5.372e-05
SUIUSDT,2024-12-10 11:13:46,0,1,0.0,870.4354873999999,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 11:13:46,0,4,0.0,21364.232299999996,4,13,80831.69012,232290.61296000006,0.0001
SUSHIUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,3,3,90298.81219999999,37249.7093,4.766e-05
ALGOUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,1,0,10889.232899999999,0.0,0.0001
DOTUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:13:46,0,1,0.0,3613.23,0,1,0.0,14971.86816,0.0001
ARBUSDT,2024-12-10 11:13:46,0,1,0.0,353.76152160000004,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:13:46,0,1,0.0,1114.3565999999998,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:13:46,0,1,0.0,942.8857928,0,0,0.0,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:13:46,0,2,0.0,51316.44990000001,0,6,0.0,90910.42988999998,0.0001
NEARUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:13:46,0,1,0.0,11.52312,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,2,0.0,89679.384,0.0001
RENDERUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:13:46,0,1,0.0,637.061175,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:13:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,17,89,1652374.4491764,2856647.8254747996,0.0001
ETHUSDT,2024-12-10 11:14:46,0,1,0.0,508.63184000000007,4,9,129742.575301,204003.576627,0.0001
XRPUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,8,4,112258.47780000001,60955.913100000005,0.0001
SOLUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,9,6,162900.68732000003,99359.87956999999,0.0001
LINKUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,1,1,16359.921000000002,17205.3168,0.0001
ADAUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,1,2,10820.533080000001,32672.610959999998,0.0001
TRXUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,3,1,49339.14637,12544.26612,0.0001
BNBUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,2,1,52253.59792,13112.8773,5.372e-05
SUIUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 11:14:46,0,4,0.0,11377.19621,0,1,0.0,11955.69109,0.0001
SUSHIUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,1,0,11659.3956,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,1,0.0,12259.79172,0.0001
ARBUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,1,1,14167.880000000001,10852.2999,0.0001
WLDUSDT,2024-12-10 11:14:46,0,1,0.0,220.25804,0,0,0.0,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 11:14:46,0,1,0.0,604.6586,0,1,0.0,11969.9268,7.641e-05
XLMUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,1,0,10804.634399999999,0.0,0.0001
RENDERUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:14:46,0,1,0.0,254.427509,0,1,0.0,12205.5,0.0001
FTMUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:14:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,3,12,60942.7963599,271321.0255819,0.0001
ETHUSDT,2024-12-10 11:15:46,0,1,0.0,314.12052000000006,2,3,61956.813205000006,72521.709225,0.0001
XRPUSDT,2024-12-10 11:15:46,0,1,0.0,827.7336600000001,6,12,159475.2447,266561.2366,0.0001
SOLUSDT,2024-12-10 11:15:46,0,1,0.0,215.4339,3,2,47173.248900000006,22973.865550000002,0.0001
LINKUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 11:15:46,0,1,0.0,48.73104000000001,0,6,0.0,80678.39292,0.0001
TRXUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BNBUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,5.372e-05
SUIUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,1,0.0,96017.47419000001,0.0001
LTCUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,1,1,12122.891959999999,11426.090040000001,0.0001
SUSHIUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,1,3,16176.071999999998,43530.763699999996,0.0001
DOTUSDT,2024-12-10 11:15:46,0,1,0.0,34.2,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,3,0.0,34234.11528,0.0001
ARBUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,1,0,16044.814,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,1,0.0,23050.933930000003,0.0001
NEARUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,1,0.0,24359.21262,0.0001
RENDERUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:15:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,1,24,22934.5077945,517274.8881219,0.0001
ETHUSDT,2024-12-10 11:16:46,0,2,0.0,1188.75102,37,22,390161.45343399973,599385.7102890001,0.0001
XRPUSDT,2024-12-10 11:16:46,0,7,0.0,3417.9123800000007,3,14,37889.1028,257159.64370000002,0.0001
SOLUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,4,7,68686.14017,97841.25901,0.0001
LINKUSDT,2024-12-10 11:16:46,0,1,0.0,73.21114999999999,1,2,17253.5919,52571.7022,0.0001
ADAUSDT,2024-12-10 11:16:46,0,2,0.0,2962.20803,3,1,53992.59879999999,17660.994000000002,0.0001
TRXUSDT,2024-12-10 11:16:46,0,4,0.0,9320.32516,3,2,37259.43607,34447.26986,0.0001
BNBUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,4,2,59637.17435,32879.00576,5.372e-05
SUIUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,1,0.0,12473.063040000001,-3.315e-05
HBARUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,3,0.0,175053.12578,0.0001
LTCUSDT,2024-12-10 11:16:46,0,1,0.0,1039.83165,0,1,0.0,11364.85482,0.0001
SUSHIUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:16:46,0,1,0.0,31.847,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:16:46,0,1,0.0,913.4399999999999,0,0,0.0,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,1,0,11943.4095,0.0,0.0001
ETCUSDT,2024-12-10 11:16:46,0,2,0.0,1276.42038,0,2,0.0,29028.759299999998,0.0001
DOTUSDT,2024-12-10 11:16:46,0,1,0.0,41.8215,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:16:46,0,3,0.0,4999.6473000000005,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,1,0.0,16188.457139999999,0.0001
BCHUSDT,2024-12-10 11:16:46,0,1,0.0,643.10116,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:16:46,0,2,0.0,582.3098492,0,0,0.0,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,1,5,13083.48808,66590.40789,0.0001
NEARUSDT,2024-12-10 11:16:46,0,2,0.0,4262.793100000001,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:16:46,0,1,0.0,117.16919999999999,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 11:16:46,0,1,0.0,1306.2569,0,1,0.0,16609.0554,0.0001
RENDERUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,1,0,11640.267,0.0,0.0001
OPUSDT,2024-12-10 11:16:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,8,19,191795.24712880002,456928.48765499995,0.0001
ETHUSDT,2024-12-10 11:17:46,0,5,0.0,3761.49858,15,32,420492.21835299995,969112.1394189999,0.0001
XRPUSDT,2024-12-10 11:17:46,0,5,0.0,1176.67155,19,9,316276.312,134563.68720000001,0.0001
SOLUSDT,2024-12-10 11:17:46,0,1,0.0,215.0517,4,3,69419.08449,41885.44301,0.0001
LINKUSDT,2024-12-10 11:17:46,0,1,0.0,530.40351,2,1,21715.974000000002,15263.258,0.0001
ADAUSDT,2024-12-10 11:17:46,0,5,0.0,29452.782830000004,3,7,56358.82369,146895.71252,0.0001
TRXUSDT,2024-12-10 11:17:46,0,1,0.0,93.4122,5,5,179515.56109999996,63841.292539999995,0.0001
BNBUSDT,2024-12-10 11:17:46,0,1,0.0,34.7405,1,10,12141.881699999998,247500.41355,5.372e-05
SUIUSDT,2024-12-10 11:17:46,0,1,0.0,35.107843800000005,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,1,0,33366.254,0.0,0.0001
LTCUSDT,2024-12-10 11:17:46,0,1,0.0,43.586400000000005,2,2,26357.0853,20735.354919999998,0.0001
SUSHIUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:17:46,0,1,0.0,775.7236,0,0,0.0,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 11:17:46,0,1,0.0,5.908908,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:17:46,0,1,0.0,536.82,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,4,2,55413.432100000005,38031.0064,-7.93e-06
CRVUSDT,2024-12-10 11:17:46,1,0,212.4733,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 11:17:46,0,2,0.0,12411.0925,0,1,0.0,13963.47,7.641e-05
XLMUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,1,0.0,21199.388,0.0001
AAVEUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,1,0,10219.982789999998,0.0,0.0001
RENDERUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:17:46,0,1,0.0,24.565527,1,0,12203.1549,0.0,0.0001
FTMUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:17:46,0,0,0.0,0.0,1,2,18435.64383,50743.48934,0.0001
BTCUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,19,16,585927.5870554,547623.5913518999,0.0001
ETHUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,11,5,315492.524886,167507.93944500003,0.0001
XRPUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,7,6,102903.0583,101112.375,0.0001
SOLUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,5,5,105295.12771,97056.54140999999,0.0001
LINKUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,7,2,196052.06063999998,27130.502529999998,0.0001
TRXUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,1,0.0,11910.84685,0.0001
BNBUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,4,0,72678.31187,0.0,5.372e-05
SUIUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,1,0.0,10236.15438,-3.315e-05
HBARUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,2,0.0,75891.50183999998,0.0001
LTCUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,6,1,92246.60797000001,11123.14038,0.0001
SUSHIUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,1,0.0,12255.269499999999,0.0001
UNIUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,4.766e-05
ALGOUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,9.416e-05
FILUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,-7.93e-06
CRVUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,2,0.0,46417.85138,0.0001
NEARUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,7.641e-05
XLMUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,3,0,34879.7637,0.0,0.0001
SANDUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,1,0,10637.029,0.0,0.0001
AAVEUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,3,0,49661.90255,0.0,0.0001
RENDERUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 11:18:46,0,1,0.0,208.053342,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 11:18:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,2,21,139792.4427198,735763.3531594,0.0001
ETHUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,1,10,30016.0,258225.840507,0.0001
XRPUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,6,4,102812.87719999999,62294.3314,0.0001
SOLUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,5,4,101726.01164,55497.785619999995,0.0001
LINKUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,2,0,30097.8068,0.0,0.0001
ADAUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,1,2,11098.545919999999,28458.14908,0.0001
TRXUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,1,0.0,21917.695800000005,0.0001
BNBUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,5.372e-05
SUIUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,-3.315e-05
HBARUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,1,0.0,11627.11638,0.0001
SUSHIUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 11:19:46,0,0,0.0,0.0,0,0,0.0,0.0,4.766e-05
